max_depth,subsample,min_child_weight,colsample_bytree,n_estimators,time,RMSE
10,0.4,2.0,1.0,173.97966122369448,2.4672379160001583,1959.815803905347
5,0.4,6.0,0.6,12.361148378629832,0.0967410419998486,1637.180428391632
3,1.0,6.0,1.0,93.02694203709451,0.2830470829994738,1988.5252188101656
5,0.7234302119231395,2.057764100373988,0.9426162326355598,97.0867593607732,0.5163981249988865,1915.0462436797827
3,0.4,5.665473859605558,0.6,58.13644780596511,0.1871157079986005,1584.6937886576818
3,1.0,2.0,0.6,109.32741752445943,0.2847413749987026,1662.034743346616
4,0.4,3.924372076736804,1.0,28.91613954021267,0.1337892079991434,1667.3247337266218
4,0.9294790464228502,2.2952564404355087,0.9773602869382394,73.04890755235351,0.3165652089992363,1756.4668054303695
3,0.8593751739753627,2.656097738108669,0.6184302067311834,65.97143029435895,0.2005868330015801,1687.0417686969029
5,0.5420788273581417,2.053390846086496,0.8881607686395085,60.89482136875406,0.2853075000002718,1844.1798549685443
3,0.4,2.0,0.6,56.95822492420795,0.1644718749994353,1562.8411812902448
3,0.4,2.0,0.6,27.003683479565016,0.0904735410003922,1530.6231719492985
3,0.933718620291497,4.391511846535968,0.8513542081389616,21.91423963273508,0.0853818329997011,1651.2369867680368
3,0.553960710778895,4.97568477211547,0.8136392782572645,26.503638720998087,0.0852859580008953,1648.901061520279
5,1.0,2.0,1.0,25.457820423866742,0.1541885420010658,1681.882904689057
4,0.4,3.3957105997739707,0.6,15.436161957224051,0.0613686249998863,1582.1087423223596
5,0.4905262754981755,3.093564931785239,0.6288585505491402,10.283458812692952,0.0545115830009308,1612.3288403593242
6,0.5832174467557841,5.844256133501428,0.6178727812653854,68.7759481550174,0.3749452909996762,1828.319832696044
3,1.0,6.0,0.6,31.896622823124822,0.1112929169994458,1592.8307918691248
3,0.4049355337725968,5.368352843587905,0.6061294644911938,77.53070588351024,0.2252452920001815,1638.064600972962
3,0.9824789892657376,5.893740663977253,0.6801866027308452,112.13294653183176,0.2718621250005526,1726.495532722853
3,0.9802404823180878,5.976936358038232,0.6280102676579732,104.395670175097,0.3325197089998255,1730.9040816007423
3,0.4,2.0,1.0,79.6180307347886,0.242511625001498,1656.8453722483437
3,1.0,6.0,0.6,135.8888648693241,0.3218754589997843,1685.8775600638012
3,1.0,2.0,0.6,31.26010436973429,0.1049460410013125,1560.1597851699178
9,0.459213450389471,5.596464421247562,0.7663000000647051,33.41004274194547,0.303780166001161,1751.7093525908265
3,0.6118602250698291,2.0859680364720976,0.9478869041885836,154.92258242770737,0.4268414170001051,2067.62247840084
3,0.9436740634784484,5.991720164276625,0.8737014308523237,147.0759505598448,0.4109368749996065,2127.617842598702
4,0.8000643561494979,5.793747751391415,0.6512481387764314,160.53783857495102,0.5073467080001137,1682.991334018408
3,1.0,2.0,0.6,166.31713316790697,0.415491750000001,1699.1398105636754
3,0.4,5.0933796623869165,1.0,43.7533239042598,0.1321408330004487,1619.9890587010466
10,1.0,2.0,1.0,123.03153822431274,1.2912667500004318,1938.007943742452
3,0.4,6.0,0.6,54.70778606707216,0.1351387920003617,1572.8047223597723
3,0.8457251015414631,5.492034150310952,0.9635633950065084,50.04914051429125,0.153517083999759,1627.5806777196603
3,0.6066058566275043,2.8937190255188305,0.855928741736267,52.97582747640539,0.1566434999986086,1702.3157017773287
3,0.4,2.0,1.0,200.0,0.5092620000013994,1873.104308598116
10,0.4,2.0,0.6,82.40704732433802,0.653616042000067,1967.9560480036807
4,0.6507029849273617,2.1271880945530586,0.994743696157362,137.22018985454815,0.4898304159996769,1958.7906529060167
3,0.4,6.0,0.6,170.21927982503183,0.3840968749991589,1691.560008111082
10,0.4,2.0,0.6,193.4855006908923,1.5615524579989142,1992.4500246502823
3,0.4,2.0,1.0,184.75137569491844,0.4427161669991619,1843.883741060316
3,0.4,3.702657625803696,1.0,62.22231761874624,0.1952226249995874,1765.009364718895
4,0.4,6.0,1.0,15.05330602143984,0.0892175830013002,1701.365033115716
5,0.7847250069326299,3.442652058925396,0.6411483077629122,41.354301265168345,0.1859706249997543,1726.3932995506368
3,0.8542676998663208,4.201916465357952,0.9931463483127447,10.849299011014855,0.04616491700107872,1632.3161613655363
